"Notes"	"States"	"States Code"	"Disease"	"Disease Code"	"Year"	"Year Code"	Case Count
	"New York (excluding New York City)"	"36888"	"Syphilis, Congenital"	"10316"	"2019"	"2019"	10
	"New York (excluding New York City)"	"36888"	"Syphilis, Congenital"	"10316"	"2020"	"2020"	12
	"New York (excluding New York City)"	"36888"	"Syphilis, Primary and secondary"	"10310"	"2019"	"2019"	886
	"New York (excluding New York City)"	"36888"	"Syphilis, Primary and secondary"	"10310"	"2020"	"2020"	777
	"New York (excluding New York City)"	"36888"	"Tetanus"	"10210"	"2019"	"2019"	1
	"New York (excluding New York City)"	"36888"	"Tetanus"	"10210"	"2020"	"2020"	1
	"New York (excluding New York City)"	"36888"	"Toxic shock syndrome (other than Streptococcal)"	"10520"	"2019"	"2019"	1
	"New York (excluding New York City)"	"36888"	"Tuberculosis"	"10220"	"2019"	"2019"	188
	"New York (excluding New York City)"	"36888"	"Tuberculosis"	"10220"	"2020"	"2020"	161
	"New York (excluding New York City)"	"36888"	"Tularemia"	"10230"	"2019"	"2019"	3
	"New York (excluding New York City)"	"36888"	"Tularemia"	"10230"	"2020"	"2020"	1
	"New York (excluding New York City)"	"36888"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	8
	"New York (excluding New York City)"	"36888"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2020"	"2020"	3
	"New York (excluding New York City)"	"36888"	"Varicella mortality"	"10031"	"2019"	"2019"	1
	"New York (excluding New York City)"	"36888"	"Vibriosis, Total"	"11545"	"2019"	"2019"	102
	"New York (excluding New York City)"	"36888"	"Vibriosis, Total"	"11545"	"2020"	"2020"	79
	"New York (excluding New York City)"	"36888"	"Vibriosis, Confirmed"	"50234"	"2019"	"2019"	60
	"New York (excluding New York City)"	"36888"	"Vibriosis, Confirmed"	"50234"	"2020"	"2020"	44
	"New York (excluding New York City)"	"36888"	"Vibriosis, Probable"	"50235"	"2019"	"2019"	42
	"New York (excluding New York City)"	"36888"	"Vibriosis, Probable"	"50235"	"2020"	"2020"	35
	"New York (excluding New York City)"	"36888"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2019"	"2019"	1
	"New York (excluding New York City)"	"36888"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2020"	"2020"	1
	"New York (excluding New York City)"	"36888"	"Zika virus, Zika virus infection, non-congenital"	"50221"	"2019"	"2019"	8
	"New York (excluding New York City)"	"36888"	"Zika virus, Zika virus infection, non-congenital"	"50221"	"2020"	"2020"	1
	"New York City"	"75772"	"Arboviral diseases, Chikungunya virus disease"	"10073"	"2019"	"2019"	7
	"New York City"	"75772"	"Arboviral diseases, Chikungunya virus disease"	"10073"	"2020"	"2020"	6
	"New York City"	"75772"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2019"	"2019"	8
	"New York City"	"75772"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2020"	"2020"	6
	"New York City"	"75772"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2019"	"2019"	2
	"New York City"	"75772"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2020"	"2020"	1
	"New York City"	"75772"	"Babesiosis, Total"	"12010"	"2019"	"2019"	83
	"New York City"	"75772"	"Babesiosis, Total"	"12010"	"2020"	"2020"	86
	"New York City"	"75772"	"Babesiosis, Confirmed"	"12011"	"2019"	"2019"	72
	"New York City"	"75772"	"Babesiosis, Confirmed"	"12011"	"2020"	"2020"	75
	"New York City"	"75772"	"Babesiosis, Probable"	"12012"	"2019"	"2019"	11
	"New York City"	"75772"	"Babesiosis, Probable"	"12012"	"2020"	"2020"	11
	"New York City"	"75772"	"Botulism, Total"	"10360"	"2019"	"2019"	4
	"New York City"	"75772"	"Botulism, Total"	"10360"	"2020"	"2020"	7
	"New York City"	"75772"	"Botulism, Infant"	"10540"	"2019"	"2019"	4
	"New York City"	"75772"	"Botulism, Infant"	"10540"	"2020"	"2020"	7
	"New York City"	"75772"	"Brucellosis"	"10020"	"2019"	"2019"	5
	"New York City"	"75772"	"Campylobacteriosis"	"11020"	"2019"	"2019"	2908
	"New York City"	"75772"	"Campylobacteriosis"	"11020"	"2020"	"2020"	1803
	"New York City"	"75772"	"Carbapenemase-producing carbapenem-resistant Enterobacteriaceae"	"50244"	"2019"	"2019"	61
	"New York City"	"75772"	"Carbapenemase-producing carbapenem-resistant Enterobacteriaceae"	"50244"	"2020"	"2020"	89
	"New York City"	"75772"	"Chlamydia trachomatis infection"	"10274"	"2019"	"2019"	75926
	"New York City"	"75772"	"Chlamydia trachomatis infection"	"10274"	"2020"	"2020"	56686
	"New York City"	"75772"	"Cholera"	"10470"	"2019"	"2019"	1
	"New York City"	"75772"	"Coronavirus Disease 2019 (COVID-19), Total"	"11065"	"2020"	"2020"	460881
	"New York City"	"75772"	"Coronavirus Disease 2019 (COVID-19), Confirmed"	"11067"	"2020"	"2020"	406349
	"New York City"	"75772"	"Coronavirus Disease 2019 (COVID-19), Probable"	"11068"	"2020"	"2020"	54532
	"New York City"	"75772"	"Cryptosporidiosis, Total"	"11580"	"2019"	"2019"	397
	"New York City"	"75772"	"Cryptosporidiosis, Total"	"11580"	"2020"	"2020"	138
	"New York City"	"75772"	"Cryptosporidiosis, Confirmed"	"11582"	"2019"	"2019"	397
	"New York City"	"75772"	"Cryptosporidiosis, Confirmed"	"11582"	"2020"	"2020"	138
	"New York City"	"75772"	"Cyclosporiasis"	"11575"	"2019"	"2019"	193
	"New York City"	"75772"	"Cyclosporiasis"	"11575"	"2020"	"2020"	119
	"New York City"	"75772"	"Dengue virus infections, Dengue"	"10680"	"2019"	"2019"	110
	"New York City"	"75772"	"Dengue virus infections, Dengue"	"10680"	"2020"	"2020"	32
	"New York City"	"75772"	"Dengue virus infections, Dengue-like illness"	"11704"	"2019"	"2019"	1
	"New York City"	"75772"	"Dengue virus infections, Severe dengue"	"11705"	"2019"	"2019"	1
	"New York City"	"75772"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2019"	"2019"	94
	"New York City"	"75772"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2020"	"2020"	105
	"New York City"	"75772"	"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection"	"11088"	"2019"	"2019"	11
	"New York City"	"75772"	"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection"	"11088"	"2020"	"2020"	15
	"New York City"	"75772"	"Giardiasis"	"11570"	"2019"	"2019"	1201
	"New York City"	"75772"	"Giardiasis"	"11570"	"2020"	"2020"	655
	"New York City"	"75772"	"Gonorrhea"	"10280"	"2019"	"2019"	28881
	"New York City"	"75772"	"Gonorrhea"	"10280"	"2020"	"2020"	25226
	"New York City"	"75772"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2019"	"2019"	141
	"New York City"	"75772"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2020"	"2020"	66
	"New York City"	"75772"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2019"	"2019"	2
	"New York City"	"75772"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2020"	"2020"	1
	"New York City"	"75772"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2019"	"2019"	17
	"New York City"	"75772"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2020"	"2020"	3
	"New York City"	"75772"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2019"	"2019"	1
	"New York City"	"75772"	"Hansen's disease"	"10380"	"2019"	"2019"	3
	"New York City"	"75772"	"Hansen's disease"	"10380"	"2020"	"2020"	3
	"New York City"	"75772"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2019"	"2019"	3
	"New York City"	"75772"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2020"	"2020"	5
	"New York City"	"75772"	"Hepatitis, A, acute"	"10110"	"2019"	"2019"	101
	"New York City"	"75772"	"Hepatitis, A, acute"	"10110"	"2020"	"2020"	42
	"New York City"	"75772"	"Hepatitis, B, acute"	"10100"	"2019"	"2019"	36
	"New York City"	"75772"	"Hepatitis, B, acute"	"10100"	"2020"	"2020"	21
	"New York City"	"75772"	"Hepatitis, B, perinatal infection"	"10104"	"2019"	"2019"	2
	"New York City"	"75772"	"Hepatitis, C, acute"	"10101"	"2019"	"2019"	106
	"New York City"	"75772"	"Hepatitis, C, acute"	"10101"	"2020"	"2020"	179
	"New York City"	"75772"	"Hepatitis, C, acute, Confirmed"	"50228"	"2019"	"2019"	80
	"New York City"	"75772"	"Hepatitis, C, acute, Confirmed"	"50228"	"2020"	"2020"	179
	"New York City"	"75772"	"Hepatitis, C, acute, Probable"	"50229"	"2019"	"2019"	26
	"New York City"	"75772"	"Hepatitis, C, perinatal infection"	"50248"	"2019"	"2019"	1
	"New York City"	"75772"	"Hepatitis, C, perinatal infection"	"50248"	"2020"	"2020"	2
	"New York City"	"75772"	"Human immunodeficiency virus diagnoses"	"10560"	"2019"	"2019"	1511
	"New York City"	"75772"	"Human immunodeficiency virus diagnoses"	"10560"	"2020"	"2020"	1137
	"New York City"	"75772"	"Influenza-associated pediatric mortality"	"11061"	"2019"	"2019"	2
	"New York City"	"75772"	"Influenza-associated pediatric mortality"	"11061"	"2020"	"2020"	5
	"New York City"	"75772"	"Invasive pneumococcal disease, All ages"	"11723"	"2019"	"2019"	785
	"New York City"	"75772"	"Invasive pneumococcal disease, All ages"	"11723"	"2020"	"2020"	432
	"New York City"	"75772"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2019"	"2019"	770
	"New York City"	"75772"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2020"	"2020"	425
	"New York City"	"75772"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2019"	"2019"	15
	"New York City"	"75772"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2020"	"2020"	7
	"New York City"	"75772"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2019"	"2019"	37
	"New York City"	"75772"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2020"	"2020"	12
	"New York City"	"75772"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2019"	"2019"	37
	"New York City"	"75772"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2020"	"2020"	12
	"New York City"	"75772"	"Legionellosis"	"10490"	"2019"	"2019"	446
	"New York City"	"75772"	"Legionellosis"	"10490"	"2020"	"2020"	324
	"New York City"	"75772"	"Leptospirosis"	"10390"	"2019"	"2019"	6
	"New York City"	"75772"	"Leptospirosis"	"10390"	"2020"	"2020"	5
	"New York City"	"75772"	"Listeriosis, Total"	"10640"	"2019"	"2019"	38
	"New York City"	"75772"	"Listeriosis, Total"	"10640"	"2020"	"2020"	30
	"New York City"	"75772"	"Listeriosis, Confirmed"	"10641"	"2019"	"2019"	37
	"New York City"	"75772"	"Listeriosis, Confirmed"	"10641"	"2020"	"2020"	30
	"New York City"	"75772"	"Listeriosis, Probable"	"10642"	"2019"	"2019"	1
	"New York City"	"75772"	"Lyme disease, Total"	"11080"	"2019"	"2019"	756
	"New York City"	"75772"	"Lyme disease, Total"	"11080"	"2020"	"2020"	712
	"New York City"	"75772"	"Lyme disease, Confirmed"	"11081"	"2019"	"2019"	397
	"New York City"	"75772"	"Lyme disease, Confirmed"	"11081"	"2020"	"2020"	341
	"New York City"	"75772"	"Lyme disease, Probable"	"11082"	"2019"	"2019"	359
	"New York City"	"75772"	"Lyme disease, Probable"	"11082"	"2020"	"2020"	371
	"New York City"	"75772"	"Malaria"	"10130"	"2019"	"2019"	243
	"New York City"	"75772"	"Malaria"	"10130"	"2020"	"2020"	61
	"New York City"	"75772"	"Measles, Total"	"10140"	"2019"	"2019"	605
	"New York City"	"75772"	"Measles, Indigenous"	"10500"	"2019"	"2019"	600
	"New York City"	"75772"	"Measles, Imported"	"10510"	"2019"	"2019"	5
	"New York City"	"75772"	"Meningococcal disease, All serogroups"	"10150"	"2019"	"2019"	14
	"New York City"	"75772"	"Meningococcal disease, All serogroups"	"10150"	"2020"	"2020"	7
	"New York City"	"75772"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2019"	"2019"	7
	"New York City"	"75772"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2020"	"2020"	6
	"New York City"	"75772"	"Meningococcal disease, Serogroup B"	"10152"	"2019"	"2019"	7
	"New York City"	"75772"	"Meningococcal disease, Unknown serogroup"	"10154"	"2020"	"2020"	1
	"New York City"	"75772"	"Mumps"	"10180"	"2019"	"2019"	143
	"New York City"	"75772"	"Mumps"	"10180"	"2020"	"2020"	64
	"New York City"	"75772"	"Pertussis"	"10190"	"2019"	"2019"	222
	"New York City"	"75772"	"Pertussis"	"10190"	"2020"	"2020"	75
	"New York City"	"75772"	"Q fever, Total"	"10256"	"2019"	"2019"	1
	"New York City"	"75772"	"Q fever, Chronic"	"10258"	"2019"	"2019"	1
	"New York City"	"75772"	"Rabies, Animal"	"10340"	"2019"	"2019"	24
	"New York City"	"75772"	"Rabies, Animal"	"10340"	"2020"	"2020"	38
	"New York City"	"75772"	"Rubella"	"10200"	"2019"	"2019"	1
	"New York City"	"75772"	"Salmonella Paratyphi infection"	"50266"	"2019"	"2019"	16
	"New York City"	"75772"	"Salmonella Paratyphi infection"	"50266"	"2020"	"2020"	5
	"New York City"	"75772"	"Salmonella Typhi infection"	"50267"	"2019"	"2019"	36
	"New York City"	"75772"	"Salmonella Typhi infection"	"50267"	"2020"	"2020"	20
	"New York City"	"75772"	"Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)"	"50265"	"2019"	"2019"	1547
	"New York City"	"75772"	"Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)"	"50265"	"2020"	"2020"	923
	"New York City"	"75772"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2019"	"2019"	738
	"New York City"	"75772"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2020"	"2020"	392
	"New York City"	"75772"	"Shigellosis"	"11010"	"2019"	"2019"	1107
	"New York City"	"75772"	"Shigellosis"	"11010"	"2020"	"2020"	510
	"New York City"	"75772"	"Spotted fever rickettsiosis, Total"	"10250"	"2019"	"2019"	4
	"New York City"	"75772"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2019"	"2019"	2
	"New York City"	"75772"	"Spotted fever rickettsiosis, Probable"	"10254"	"2019"	"2019"	2
	"New York City"	"75772"	"Syphilis, Total, all stages"	"10399"	"2019"	"2019"	8336
	"New York City"	"75772"	"Syphilis, Total, all stages"	"10399"	"2020"	"2020"	8652
	"New York City"	"75772"	"Syphilis, Congenital"	"10316"	"2019"	"2019"	17
	"New York City"	"75772"	"Syphilis, Congenital"	"10316"	"2020"	"2020"	18
	"New York City"	"75772"	"Syphilis, Primary and secondary"	"10310"	"2019"	"2019"	1979
	"New York City"	"75772"	"Syphilis, Primary and secondary"	"10310"	"2020"	"2020"	2245
	"New York City"	"75772"	"Tetanus"	"10210"	"2019"	"2019"	1
	"New York City"	"75772"	"Toxic shock syndrome (other than Streptococcal)"	"10520"	"2019"	"2019"	12
	"New York City"	"75772"	"Toxic shock syndrome (other than Streptococcal)"	"10520"	"2020"	"2020"	5
	"New York City"	"75772"	"Tuberculosis"	"10220"	"2019"	"2019"	566
	"New York City"	"75772"	"Tuberculosis"	"10220"	"2020"	"2020"	445
	"New York City"	"75772"	"Tularemia"	"10230"	"2020"	"2020"	1
	"New York City"	"75772"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	1
	"New York City"	"75772"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2020"	"2020"	2
	"New York City"	"75772"	"Vibriosis, Total"	"11545"	"2019"	"2019"	125
	"New York City"	"75772"	"Vibriosis, Total"	"11545"	"2020"	"2020"	73
	"New York City"	"75772"	"Vibriosis, Confirmed"	"50234"	"2019"	"2019"	50
	"New York City"	"75772"	"Vibriosis, Confirmed"	"50234"	"2020"	"2020"	31
	"New York City"	"75772"	"Vibriosis, Probable"	"50235"	"2019"	"2019"	75
	"New York City"	"75772"	"Vibriosis, Probable"	"50235"	"2020"	"2020"	42
	"New York City"	"75772"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2019"	"2019"	3
	"New York City"	"75772"	"Zika virus, Zika virus infection, non-congenital"	"50221"	"2019"	"2019"	10
	"New York City"	"75772"	"Zika virus, Zika virus infection, non-congenital"	"50221"	"2020"	"2020"	1
	"North Carolina"	"37"	"Arboviral diseases, Chikungunya virus disease"	"10073"	"2019"	"2019"	8
	"North Carolina"	"37"	"Arboviral diseases, Chikungunya virus disease"	"10073"	"2020"	"2020"	6
	"North Carolina"	"37"	"Arboviral diseases, Eastern equine encephalitis virus disease, Neuroinvasive"	"10053"	"2019"	"2019"	1
	"North Carolina"	"37"	"Arboviral diseases, La Crosse  virus disease, Neuroinvasive"	"10081"	"2019"	"2019"	6
	"North Carolina"	"37"	"Arboviral diseases, La Crosse  virus disease, Neuroinvasive"	"10081"	"2020"	"2020"	21
	"North Carolina"	"37"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2019"	"2019"	1
	"North Carolina"	"37"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2020"	"2020"	1
	"North Carolina"	"37"	"Botulism, Total"	"10360"	"2020"	"2020"	2
	"North Carolina"	"37"	"Botulism, Infant"	"10540"	"2020"	"2020"	2
	"North Carolina"	"37"	"Brucellosis"	"10020"	"2019"	"2019"	1
	"North Carolina"	"37"	"Brucellosis"	"10020"	"2020"	"2020"	1
	"North Carolina"	"37"	"Campylobacteriosis"	"11020"	"2019"	"2019"	1997
	"North Carolina"	"37"	"Campylobacteriosis"	"11020"	"2020"	"2020"	1743
	"North Carolina"	"37"	"Candida auris, clinical"	"50263"	"2019"	"2019"	1
	"North Carolina"	"37"	"Carbapenemase-producing carbapenem-resistant Enterobacteriaceae"	"50244"	"2019"	"2019"	249
	"North Carolina"	"37"	"Carbapenemase-producing carbapenem-resistant Enterobacteriaceae"	"50244"	"2020"	"2020"	191
	"North Carolina"	"37"	"Chlamydia trachomatis infection"	"10274"	"2019"	"2019"	70257
	"North Carolina"	"37"	"Chlamydia trachomatis infection"	"10274"	"2020"	"2020"	64640
	"North Carolina"	"37"	"Coronavirus Disease 2019 (COVID-19), Total"	"11065"	"2020"	"2020"	574440
	"North Carolina"	"37"	"Coronavirus Disease 2019 (COVID-19), Confirmed"	"11067"	"2020"	"2020"	520522
	"North Carolina"	"37"	"Coronavirus Disease 2019 (COVID-19), Probable"	"11068"	"2020"	"2020"	53918
	"North Carolina"	"37"	"Cryptosporidiosis, Total"	"11580"	"2019"	"2019"	286
	"North Carolina"	"37"	"Cryptosporidiosis, Total"	"11580"	"2020"	"2020"	205
	"North Carolina"	"37"	"Cryptosporidiosis, Confirmed"	"11582"	"2019"	"2019"	264
	"North Carolina"	"37"	"Cryptosporidiosis, Confirmed"	"11582"	"2020"	"2020"	179
	"North Carolina"	"37"	"Cryptosporidiosis, Probable"	"11583"	"2019"	"2019"	22
	"North Carolina"	"37"	"Cryptosporidiosis, Probable"	"11583"	"2020"	"2020"	26
	"North Carolina"	"37"	"Cyclosporiasis"	"11575"	"2019"	"2019"	76
	"North Carolina"	"37"	"Cyclosporiasis"	"11575"	"2020"	"2020"	35
	"North Carolina"	"37"	"Dengue virus infections, Dengue"	"10680"	"2019"	"2019"	24
	"North Carolina"	"37"	"Dengue virus infections, Dengue"	"10680"	"2020"	"2020"	6
	"North Carolina"	"37"	"Dengue virus infections, Dengue-like illness"	"11704"	"2019"	"2019"	2
	"North Carolina"	"37"	"Dengue virus infections, Severe dengue"	"11705"	"2019"	"2019"	1
	"North Carolina"	"37"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2019"	"2019"	11
	"North Carolina"	"37"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2020"	"2020"	7
	"North Carolina"	"37"	"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection"	"11088"	"2019"	"2019"	154
	"North Carolina"	"37"	"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection"	"11088"	"2020"	"2020"	104
	"North Carolina"	"37"	"Gonorrhea"	"10280"	"2019"	"2019"	26377
	"North Carolina"	"37"	"Gonorrhea"	"10280"	"2020"	"2020"	28258
	"North Carolina"	"37"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2019"	"2019"	234
	"North Carolina"	"37"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2020"	"2020"	138
	"North Carolina"	"37"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2019"	"2019"	6
	"North Carolina"	"37"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2020"	"2020"	4
	"North Carolina"	"37"	"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable"	"10592"	"2019"	"2019"	13
	"North Carolina"	"37"	"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable"	"10592"	"2020"	"2020"	7
	"North Carolina"	"37"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2019"	"2019"	1
	"North Carolina"	"37"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2020"	"2020"	1
	"North Carolina"	"37"	"Hansen's disease"	"10380"	"2019"	"2019"	1
	"North Carolina"	"37"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2019"	"2019"	6
	"North Carolina"	"37"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2020"	"2020"	1
	"North Carolina"	"37"	"Hepatitis, A, acute"	"10110"	"2019"	"2019"	154
	"North Carolina"	"37"	"Hepatitis, A, acute"	"10110"	"2020"	"2020"	509
	"North Carolina"	"37"	"Hepatitis, B, acute"	"10100"	"2019"	"2019"	189
	"North Carolina"	"37"	"Hepatitis, B, acute"	"10100"	"2020"	"2020"	135
	"North Carolina"	"37"	"Hepatitis, B, perinatal infection"	"10104"	"2019"	"2019"	2
	"North Carolina"	"37"	"Hepatitis, C, acute"	"10101"	"2019"	"2019"	187
	"North Carolina"	"37"	"Hepatitis, C, acute"	"10101"	"2020"	"2020"	100
	"North Carolina"	"37"	"Hepatitis, C, acute, Confirmed"	"50228"	"2019"	"2019"	150
	"North Carolina"	"37"	"Hepatitis, C, acute, Confirmed"	"50228"	"2020"	"2020"	75
	"North Carolina"	"37"	"Hepatitis, C, acute, Probable"	"50229"	"2019"	"2019"	37
	"North Carolina"	"37"	"Hepatitis, C, acute, Probable"	"50229"	"2020"	"2020"	25
	"North Carolina"	"37"	"Human immunodeficiency virus diagnoses"	"10560"	"2019"	"2019"	1339
	"North Carolina"	"37"	"Human immunodeficiency virus diagnoses"	"10560"	"2020"	"2020"	1026
	"North Carolina"	"37"	"Influenza-associated pediatric mortality"	"11061"	"2019"	"2019"	5
	"North Carolina"	"37"	"Influenza-associated pediatric mortality"	"11061"	"2020"	"2020"	5
	"North Carolina"	"37"	"Legionellosis"	"10490"	"2019"	"2019"	305
	"North Carolina"	"37"	"Legionellosis"	"10490"	"2020"	"2020"	130
	"North Carolina"	"37"	"Leptospirosis"	"10390"	"2019"	"2019"	3
	"North Carolina"	"37"	"Leptospirosis"	"10390"	"2020"	"2020"	1
	"North Carolina"	"37"	"Listeriosis, Total"	"10640"	"2019"	"2019"	32
	"North Carolina"	"37"	"Listeriosis, Total"	"10640"	"2020"	"2020"	33
	"North Carolina"	"37"	"Listeriosis, Confirmed"	"10641"	"2019"	"2019"	32
	"North Carolina"	"37"	"Listeriosis, Confirmed"	"10641"	"2020"	"2020"	33
	"North Carolina"	"37"	"Lyme disease, Total"	"11080"	"2019"	"2019"	334
	"North Carolina"	"37"	"Lyme disease, Total"	"11080"	"2020"	"2020"	264
	"North Carolina"	"37"	"Lyme disease, Confirmed"	"11081"	"2019"	"2019"	92
	"North Carolina"	"37"	"Lyme disease, Confirmed"	"11081"	"2020"	"2020"	104
	"North Carolina"	"37"	"Lyme disease, Probable"	"11082"	"2019"	"2019"	242
	"North Carolina"	"37"	"Lyme disease, Probable"	"11082"	"2020"	"2020"	160
	"North Carolina"	"37"	"Malaria"	"10130"	"2019"	"2019"	76
	"North Carolina"	"37"	"Malaria"	"10130"	"2020"	"2020"	23
	"North Carolina"	"37"	"Meningococcal disease, All serogroups"	"10150"	"2019"	"2019"	9
	"North Carolina"	"37"	"Meningococcal disease, All serogroups"	"10150"	"2020"	"2020"	7
	"North Carolina"	"37"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2019"	"2019"	6
	"North Carolina"	"37"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2020"	"2020"	4
	"North Carolina"	"37"	"Meningococcal disease, Serogroup B"	"10152"	"2019"	"2019"	1
	"North Carolina"	"37"	"Meningococcal disease, Serogroup B"	"10152"	"2020"	"2020"	2
	"North Carolina"	"37"	"Meningococcal disease, Unknown serogroup"	"10154"	"2019"	"2019"	2
	"North Carolina"	"37"	"Meningococcal disease, Unknown serogroup"	"10154"	"2020"	"2020"	1
	"North Carolina"	"37"	"Mumps"	"10180"	"2019"	"2019"	89
	"North Carolina"	"37"	"Mumps"	"10180"	"2020"	"2020"	21
	"North Carolina"	"37"	"Pertussis"	"10190"	"2019"	"2019"	491
	"North Carolina"	"37"	"Pertussis"	"10190"	"2020"	"2020"	196
	"North Carolina"	"37"	"Rabies, Animal"	"10340"	"2019"	"2019"	315
	"North Carolina"	"37"	"Rabies, Animal"	"10340"	"2020"	"2020"	301
	"North Carolina"	"37"	"Salmonella Typhi infection"	"50267"	"2019"	"2019"	12
	"North Carolina"	"37"	"Salmonella Typhi infection"	"50267"	"2020"	"2020"	4
	"North Carolina"	"37"	"Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)"	"50265"	"2019"	"2019"	2644
	"North Carolina"	"37"	"Salmonellosis (excluding S. Typhi infection and S. Paratyphi infection)"	"50265"	"2020"	"2020"	2354
	"North Carolina"	"37"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2019"	"2019"	386
	"North Carolina"	"37"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2020"	"2020"	256
	"North Carolina"	"37"	"Shigellosis"	"11010"	"2019"	"2019"	324
	"North Carolina"	"37"	"Shigellosis"	"11010"	"2020"	"2020"	203
	"North Carolina"	"37"	"Spotted fever rickettsiosis, Total"	"10250"	"2019"	"2019"	679
	"North Carolina"	"37"	"Spotted fever rickettsiosis, Total"	"10250"	"2020"	"2020"	187
	"North Carolina"	"37"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2019"	"2019"	15
	"North Carolina"	"37"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2020"	"2020"	6
	"North Carolina"	"37"	"Spotted fever rickettsiosis, Probable"	"10254"	"2019"	"2019"	664
	"North Carolina"	"37"	"Spotted fever rickettsiosis, Probable"	"10254"	"2020"	"2020"	181
	"North Carolina"	"37"	"Streptococcal toxic shock syndrome"	"11700"	"2019"	"2019"	13
	"North Carolina"	"37"	"Streptococcal toxic shock syndrome"	"11700"	"2020"	"2020"	9
	"North Carolina"	"37"	"Syphilis, Total, all stages"	"10399"	"2019"	"2019"	3369
	"North Carolina"	"37"	"Syphilis, Total, all stages"	"10399"	"2020"	"2020"	3714
	"North Carolina"	"37"	"Syphilis, Congenital"	"10316"	"2019"	"2019"	27
